id,founder_name,email,role,company,location,idea,about,keywords,stage,linked_in,notes
1786e8f4-8254-48f2-a2f0-7b6c72dfdd2d,Christopher Lopez,christopher.lopez@outlook.com,Engineer,Gonzalez and Sons,"South Ashleyborough, Colombia",Helping patients in climate save time with platform.,Christopher Lopez combines experience in biotechnology with strong skills in cloud systems. They have built solutions for small businesses and achieved impactful research.,"BioTech, fintech, robotics",series A,https://linkedin.com/in/brianwhite,
0a3d4ec1-ef9a-4eb4-afce-d0f434be44af,Deanna Barrera,deanna.barrera@gmail.com,Investor,Alexander-Durham,"Port Danaland, French Polynesia",A platform that connects small businesses and small businesses through fundraising.,"With expertise in AI, Deanna Barrera has previously contributed to OpenAI. They are passionate about engineering and focus on delivering impactful research.","Crypto, healthcare, robotics",series A,https://linkedin.com/in/grayjoshua,
e5ddade5-5bb6-414b-a750-c32d195634bc,Kevin Woods,kevin.woods@yahoo.com,Engineer,"Hodges, Smith and Adams","Lake Branditon, Bhutan",Personalized robotic assistant for consumers to save time.,"With expertise in cloud systems, Kevin Woods has previously contributed to Microsoft. They are passionate about product design and focus on delivering scalable systems.","Legal, Edtech, healthcare",none,https://linkedin.com/in/alexasmith,Raised interest from Google investors.
75f15440-14d5-43e1-b31e-a15c445dd66f,Victoria Juarez,victoria.juarez@outlook.com,Co-Founder,Kennedy-Rogers,"Rogersmouth, Germany",Personalized mobile app for teachers to improve accuracy.,"With expertise in UI/UX design, Victoria Juarez has previously contributed to Microsoft. They are passionate about product design and focus on delivering scalable systems.","Edtech, marketplace, BioTech",pre-seed,https://linkedin.com/in/shelleyortega,
6b2ee2f0-fffd-4b74-b356-7090dfd65ed0,Anthony Kelly,anthony.kelly@hotmail.com,Co-Founder,Drake-Smith,"Hardyberg, Anguilla",Simplifying data entry in edtech using AI system.,"With expertise in cloud systems, Anthony Kelly has previously contributed to Microsoft. They are passionate about computer science and focus on delivering impactful research.","Crypto, marketplace, healthcare",growth,https://linkedin.com/in/meltonjoshua,
4a52860c-21ba-4b80-8585-874ec9292d3a,Robin Richardson,robin.richardson@outlook.com,PM,"Parks, Kane and Robertson","North Valerie, Western Sahara",On-demand marketing support for teachers in the edtech space.,Robin Richardson has a background in finance with over 4 years of experience. They have worked at Microsoft and specialize in robotics. Their work has led to scalable systems.,"b2b, marketplace, AI",pre-seed,https://linkedin.com/in/allen50,Pilot project with Apple shows impactful research.
4decd95c-b647-4342-9337-bb0d221d3ab7,Nancy Gregory,nancy.gregory@outlook.com,Engineer,Lawson Group,"West Ronniefort, Palestinian Territory",A edtech solution that automates patient care for small businesses.,Nancy Gregory has a background in biotechnology with over 7 years of experience. They have worked at Apple and specialize in cloud systems. Their work has led to impactful research.,"healthcare, fintech, Crypto",none,https://linkedin.com/in/navarrokelly,
0eadaa89-1045-41af-8966-356883a2ac0b,Charles Meyer,charles.meyer@gmail.com,Co-Founder,"Glover, Moran and Johnson","Roblesport, Syrian Arab Republic",On-demand fundraising for developers in the healthcare space.,"With expertise in data science, Charles Meyer has previously contributed to Google. They are passionate about product design and focus on delivering scalable systems.","b2b, consumer, BioTech",growth,https://linkedin.com/in/cjackson,Considering expansion into climate markets.
d13ff90d-a130-4ae3-8ed9-ffd9fa730bf9,Karen Fernandez,karen.fernandez@yahoo.com,PM,Lewis Ltd,"North Ryantown, Central African Republic",Connecting doctors with mobile app through a robotics marketplace.,Karen Fernandez has a background in computer science with over 6 years of experience. They have worked at Tesla and specialize in robotics. Their work has led to scalable systems.,"marketplace, Legal, robotics",none,https://linkedin.com/in/raven43,Follow up with Google about partnership.
b8d08946-1373-4916-967d-f91b8aea3be1,Mary Lynn,mary.lynn@gmail.com,Investor,"Martinez, Taylor and Nichols","Davismouth, Tunisia",Creating AI-powered tools for developers to improve save time.,Mary Lynn combines experience in computer science with strong skills in data science. They have built solutions for teachers and achieved reduced errors.,"healthcare, AI, b2b",seed,https://linkedin.com/in/sarahmiranda,
62c885c6-6afc-4d16-835c-8ea361f80526,Maria Bennett,maria.bennett@yahoo.com,PM,"Paul, Hardy and Valdez","Stokesbury, Eritrea",A climate solution that automates patient care for patients.,Maria Bennett has a background in product design with over 5 years of experience. They have worked at AntlerIndia and specialize in machine learning. Their work has led to faster product launches.,"robotics, fintech, marketplace",growth,https://linkedin.com/in/carterdaniel,
ec6eb6e3-df9d-4209-bc95-49cc36e5935c,Kevin Lopez,kevin.lopez@yahoo.com,Other,Berry and Sons,"Stephanieshire, Saint Pierre and Miquelon",Creating AI-powered tools for doctors to improve save time.,"With expertise in AI, Kevin Lopez has previously contributed to OpenAI. They are passionate about engineering and focus on delivering scalable systems.","b2b, fintech, consumer",pre-seed,https://linkedin.com/in/collinsbrittany,
fc9274c7-23d7-467c-9093-15d77447260d,James Henderson,james.henderson@outlook.com,Engineer,Salinas-Peck,"New Elizabeth, Nauru",Smart mobile app that solves logistics inefficiency for doctors.,James Henderson combines experience in product design with strong skills in machine learning. They have built solutions for small businesses and achieved faster product launches.,"Legal, consumer, Logistics",none,https://linkedin.com/in/danielsmith,
3f1374aa-34e7-47bf-9508-2a777d6e3b00,Emily Cabrera,emily.cabrera@outlook.com,PM,Hood-Porter,"Hernandezport, Cameroon",Helping patients in climate improve accuracy with robotic assistant.,Emily Cabrera combines experience in biotechnology with strong skills in machine learning. They have built solutions for patients and achieved scalable systems.,"Crypto, Logistics, consumer",series A,https://linkedin.com/in/georgekyle,
c9cf4ae0-0712-41ce-9b38-9177a35b199f,Becky Shea DDS,becky.shea.dds@hotmail.com,PM,Welch-Lewis,"Janetfurt, Bahamas",Developing robotic assistant to solve diagnosis delays in AI.,"With expertise in machine learning, Becky Shea DDS has previously contributed to Stripe. They are passionate about biotechnology and focus on delivering impactful research.","marketplace, Logistics, Legal",pre-seed,https://linkedin.com/in/eric33,
95a79f74-3ced-46e6-aaf6-f8c93127af25,Amy Grimes,amy.grimes@gmail.com,PM,Gates Ltd,"Evansburgh, Angola",Providing small businesses with cloud hosting that drives improve accuracy.,Amy Grimes has a background in finance with over 11 years of experience. They have worked at Apple and specialize in robotics. Their work has led to reduced errors.,"Legal, Crypto, b2b",series A,https://linkedin.com/in/rrogers,Currently prototyping mobile app for small businesses.
02d1088b-290f-4f7a-a765-2332412252d1,Gregory Myers,gregory.myers@outlook.com,Co-Founder,Rose LLC,"Heatherborough, Reunion",A edtech solution that automates data entry for patients.,Gregory Myers combines experience in biotechnology with strong skills in data science. They have built solutions for consumers and achieved impactful research.,"AI, Legal, marketplace",growth,https://linkedin.com/in/udavis,
4e962368-1625-40bd-8355-d9c1effc9ba7,Lauren Trujillo,lauren.trujillo@outlook.com,Other,"Torres, Pena and Ray","Dominguezport, Ukraine",Developing mobile app to solve diagnosis delays in robotics.,"With expertise in data science, Lauren Trujillo has previously contributed to Stripe. They are passionate about biotechnology and focus on delivering reduced errors.","BioTech, Crypto, fintech",growth,https://linkedin.com/in/jasonbrock,
d8fe5ed1-d388-4498-a4a8-44640e5acc53,Matthew Cox,matthew.cox@outlook.com,Other,"Garcia, Floyd and Garrison","Clementschester, Philippines",A AI solution that automates reporting for small businesses.,Matthew Cox combines experience in product design with strong skills in AI. They have built solutions for patients and achieved faster product launches.,"marketplace, Legal, consumer",none,https://linkedin.com/in/saradavis,
70763498-fe82-43ce-b528-6fb5f2a456ee,Catherine Williams,catherine.williams@hotmail.com,Investor,"Santos, Watkins and Booker","Sanchezville, Dominican Republic",Personalized robotic assistant for doctors to scale faster.,"With expertise in robotics, Catherine Williams has previously contributed to Neuralink. They are passionate about computer science and focus on delivering faster product launches.","consumer, Legal, Crypto",growth,https://linkedin.com/in/sburns,
aa10597b-ab29-4343-966e-40342e7b105f,Carrie Mcgee,carrie.mcgee@outlook.com,Engineer,"Esparza, Lambert and Davis","Hancockfurt, Falkland Islands (Malvinas)",Providing consumers with delivery that drives increase access.,Carrie Mcgee combines experience in computer science with strong skills in AI. They have built solutions for teachers and achieved scalable systems.,"b2b, Logistics, healthcare",seed,https://linkedin.com/in/hrichardson,
7ea3c10b-afb7-4a4d-9e74-dbb2c1e28702,Bryan May,bryan.may@yahoo.com,Engineer,"Walker, Matthews and Archer","Hillville, South Africa",Building a healthcare platform that helps developers scale faster.,"With expertise in AI, Bryan May has previously contributed to Microsoft. They are passionate about product design and focus on delivering impactful research.","AI, fintech, Crypto",seed,https://linkedin.com/in/patrickcooke,
7f348c48-280a-4114-a987-9bce5f7bbda7,Elizabeth Martinez,elizabeth.martinez@hotmail.com,Engineer,Brown-Stout,"South Lisa, Angola",Developing mobile app to solve diagnosis delays in edtech.,Elizabeth Martinez combines experience in product design with strong skills in UI/UX design. They have built solutions for consumers and achieved impactful research.,"healthcare, BioTech, b2b",seed,https://linkedin.com/in/ihawkins,
69bf48b7-ec5b-46bc-b655-5d579975feda,Kerri Brown,kerri.brown@outlook.com,Investor,"Ryan, Fuentes and Pearson","Lake Priscilla, Cocos (Keeling) Islands",Smart AI system that solves diagnosis delays for developers.,"With expertise in robotics, Kerri Brown has previously contributed to Microsoft. They are passionate about computer science and focus on delivering faster product launches.","marketplace, robotics, AI",seed,https://linkedin.com/in/adamwest,Pilot project with Tesla shows impactful research.
726a50d7-d5ec-4c8d-a13d-c08f22ba1c1d,Andrew Andrews,andrew.andrews@gmail.com,Investor,"Martin, Hart and York","North Tinahaven, French Southern Territories",A new way for patients to access analytics in climate.,Andrew Andrews has a background in finance with over 6 years of experience. They have worked at Neuralink and specialize in machine learning. Their work has led to faster product launches.,"BioTech, robotics, Crypto",none,https://linkedin.com/in/tammy26,
696df916-76e8-43dc-a060-d0df346654d4,Mary Wright,mary.wright@yahoo.com,Co-Founder,Shah PLC,"Donnamouth, Burundi",Developing robotic assistant to solve logistics inefficiency in edtech.,"With expertise in AI, Mary Wright has previously contributed to OpenAI. They are passionate about product design and focus on delivering faster product launches.","robotics, Legal, healthcare",pre-seed,https://linkedin.com/in/hneal,
43ed3953-3efe-468e-9037-2531d6922ecd,Yesenia Obrien,yesenia.obrien@hotmail.com,Founder,"Clark, Garcia and Weiss","North Jacob, French Southern Territories",Helping doctors in climate increase access with AI system.,Yesenia Obrien has a background in engineering with over 3 years of experience. They have worked at Apple and specialize in UI/UX design. Their work has led to scalable systems.,"b2b, marketplace, robotics",growth,https://linkedin.com/in/susanguzman,
8d9f6aa0-9211-453c-a70f-6faf8a786baa,Ian Anderson,ian.anderson@yahoo.com,Engineer,"Henderson, Pierce and Green","South Stephen, Western Sahara",Connecting doctors with robotic assistant through a fintech marketplace.,Ian Anderson combines experience in engineering with strong skills in robotics. They have built solutions for doctors and achieved faster product launches.,"b2b, AI, robotics",pre-seed,https://linkedin.com/in/erica28,"Strong traction in healthcare, next milestone is growth stage."
